CSV CAN data
Converted from Kvaser Memorator at,2023-10-14 13:05:08
                                                        
Format of data field,HEX
Format of id field,DEC
Timestamp Offset,             0.00000,seconds
Logging started at,2023-07-11 18:02:45
Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter,AbsTime
4.31882,2,1993,2,8,00,00,00,00,00,00,00,00,5163,2023-07-11 18:02:49
4.31895,2,1994,2,8,00,00,00,00,00,00,00,00,5164,2023-07-11 18:02:49
4.31907,2,1995,2,8,00,00,00,00,00,00,02,21,5165,2023-07-11 18:02:49
4.31920,2,1996,2,8,00,00,00,00,00,00,00,00,5166,2023-07-11 18:02:49
4.31932,2,1997,2,8,00,00,00,00,00,00,00,00,5167,2023-07-11 18:02:49
4.31945,2,257,2,8,00,00,00,00,00,00,00,00,5168,2023-07-11 18:02:49
4.32553,1,1313,2,6,00,00,ff,ff,ff,ff,,,5169,2023-07-11 18:02:49
4.32565,1,1314,2,6,01,00,00,00,00,21,,,5170,2023-07-11 18:02:49
4.32577,1,1315,2,6,02,00,00,00,00,0b,,,5171,2023-07-11 18:02:49
4.32589,1,1316,2,6,03,00,00,00,00,03,,,5172,2023-07-11 18:02:49
4.32602,1,1320,2,6,07,00,00,00,00,00,,,5173,2023-07-11 18:02:49
4.33359,2,128,2,0,,,,,,,,,5174,2023-07-11 18:02:49
4.33364,1,1538,2,8,25,01,10,00,00,00,00,00,5175,2023-07-11 18:02:49
4.33369,1,128,2,0,,,,,,,,,5176,2023-07-11 18:02:49
4.33372,2,32,2,8,01,01,00,00,00,00,1f,1e,5177,2023-07-11 18:02:49
4.33381,1,32,2,8,01,01,00,00,00,00,1f,1e,5178,2023-07-11 18:02:49
4.33381,2,1682,2,6,00,9e,0a,96,0d,58,,,5179,2023-07-11 18:02:49
4.33390,2,1711,2,4,00,00,00,00,,,,,5180,2023-07-11 18:02:49
4.33393,1,1537,2,8,25,01,10,00,00,00,e2,01,5181,2023-07-11 18:02:49
4.33401,2,1713,2,7,00,00,00,00,00,00,00,,5182,2023-07-11 18:02:49
4.33403,1,1664,2,6,a6,2f,01,a8,00,a2,,,5183,2023-07-11 18:02:49
4.33414,1,1684,2,6,01,84,00,00,00,00,,,5184,2023-07-11 18:02:49
4.33423,1,1712,2,4,00,00,00,00,,,,,5185,2023-07-11 18:02:49
4.33431,1,1714,2,4,00,00,00,00,,,,,5186,2023-07-11 18:02:49
4.33453,2,1538,2,5,23,02,03,33,33,,,,5187,2023-07-11 18:02:49
4.33857,2,1990,2,8,00,00,ff,ff,00,00,00,00,5188,2023-07-11 18:02:49
4.33866,1,257,2,8,00,00,00,00,00,00,00,00,5189,2023-07-11 18:02:49
4.33870,2,1991,2,8,00,00,00,00,00,00,00,00,5190,2023-07-11 18:02:49
4.33882,2,1993,2,8,00,00,00,00,00,00,00,00,5191,2023-07-11 18:02:49
4.33895,2,1994,2,8,00,00,00,00,00,00,00,00,5192,2023-07-11 18:02:49
4.33907,2,1995,2,8,89,37,00,00,00,00,02,21,5193,2023-07-11 18:02:49
4.33919,2,1996,2,8,00,00,00,00,00,00,00,00,5194,2023-07-11 18:02:49
4.33932,2,1997,2,8,00,00,00,00,00,00,00,00,5195,2023-07-11 18:02:49
4.33944,2,257,2,8,00,00,00,00,00,00,00,00,5196,2023-07-11 18:02:49
4.34508,1,1313,2,6,00,01,ff,ff,ff,fc,,,5197,2023-07-11 18:02:49
4.35359,2,128,2,0,,,,,,,,,5198,2023-07-11 18:02:49
4.35364,1,1538,2,8,25,01,10,00,00,00,00,00,5199,2023-07-11 18:02:49
4.35369,1,128,2,0,,,,,,,,,5200,2023-07-11 18:02:49
4.35372,2,32,2,8,01,01,00,00,00,00,1f,1e,5201,2023-07-11 18:02:49
4.35380,2,1711,2,4,00,00,00,00,,,,,5202,2023-07-11 18:02:49
4.35381,1,32,2,8,01,01,00,00,00,00,1f,1e,5203,2023-07-11 18:02:49
4.35390,2,1682,2,6,00,9e,0a,96,0d,57,,,5204,2023-07-11 18:02:49
4.35394,1,1537,2,8,25,01,10,00,00,00,e3,01,5205,2023-07-11 18:02:49
4.35402,2,1713,2,7,00,00,00,00,00,00,00,,5206,2023-07-11 18:02:49
4.35404,1,1664,2,6,a6,2f,01,a8,00,a1,,,5207,2023-07-11 18:02:49
4.35414,1,1684,2,6,01,84,00,00,00,00,,,5208,2023-07-11 18:02:49
4.35423,1,1712,2,4,00,00,00,00,,,,,5209,2023-07-11 18:02:49
4.35432,1,1714,2,4,00,00,00,00,,,,,5210,2023-07-11 18:02:49
4.35454,2,1538,2,5,23,02,03,33,33,,,,5211,2023-07-11 18:02:49
4.35857,2,1990,2,8,00,00,ff,ff,00,00,00,00,5212,2023-07-11 18:02:49
4.35866,1,257,2,8,00,00,00,00,00,00,00,00,5213,2023-07-11 18:02:49
4.35870,2,1991,2,8,00,00,00,00,00,00,00,00,5214,2023-07-11 18:02:49
4.35882,2,1993,2,8,00,00,00,00,00,00,00,00,5215,2023-07-11 18:02:49
4.35895,2,1994,2,8,00,00,00,00,00,00,00,00,5216,2023-07-11 18:02:49
4.35907,2,1995,2,8,89,37,00,00,00,00,02,21,5217,2023-07-11 18:02:49
4.35919,2,1996,2,8,00,00,00,00,00,00,00,00,5218,2023-07-11 18:02:49
4.35932,2,1997,2,8,00,00,00,00,00,00,00,00,5219,2023-07-11 18:02:49
4.35944,2,257,2,8,00,00,00,00,00,00,00,00,5220,2023-07-11 18:02:49
4.36512,1,1313,2,6,00,02,00,00,00,02,,,5221,2023-07-11 18:02:49
4.37359,2,128,2,0,,,,,,,,,5222,2023-07-11 18:02:49
4.37364,1,1538,2,8,25,01,10,00,00,00,00,00,5223,2023-07-11 18:02:49
4.37369,1,128,2,0,,,,,,,,,5224,2023-07-11 18:02:49
4.37372,2,32,2,8,01,01,00,00,00,00,1f,1e,5225,2023-07-11 18:02:49
4.37380,2,1711,2,4,00,00,00,00,,,,,5226,2023-07-11 18:02:49
4.37381,1,32,2,8,01,01,00,00,00,00,1f,1e,5227,2023-07-11 18:02:49
4.37390,2,1682,2,6,00,9e,0a,96,0d,58,,,5228,2023-07-11 18:02:49
4.37394,1,1537,2,8,25,01,10,00,00,00,e4,01,5229,2023-07-11 18:02:49
4.37402,2,1713,2,7,00,00,00,00,00,00,00,,5230,2023-07-11 18:02:49
4.37404,1,1664,2,6,a6,2f,01,a8,00,a1,,,5231,2023-07-11 18:02:49
4.37414,1,1684,2,6,01,83,00,00,00,00,,,5232,2023-07-11 18:02:49
4.37423,1,1712,2,4,00,00,00,00,,,,,5233,2023-07-11 18:02:49
4.37432,1,1714,2,4,00,00,00,00,,,,,5234,2023-07-11 18:02:49
4.37453,2,1538,2,5,23,02,03,33,33,,,,5235,2023-07-11 18:02:49
4.37857,2,1990,2,8,00,00,ff,ff,00,00,00,00,5236,2023-07-11 18:02:49
4.37866,1,257,2,8,00,00,00,00,00,00,00,00,5237,2023-07-11 18:02:49
4.37870,2,1991,2,8,00,00,00,00,00,00,00,00,5238,2023-07-11 18:02:49
4.37882,2,1993,2,8,00,00,00,00,00,00,00,00,5239,2023-07-11 18:02:49
4.37895,2,1994,2,8,00,00,00,00,00,00,00,00,5240,2023-07-11 18:02:49
4.37907,2,1995,2,8,00,00,00,00,00,00,02,21,5241,2023-07-11 18:02:49
4.37920,2,1996,2,8,00,00,00,00,00,00,00,00,5242,2023-07-11 18:02:49
4.37932,2,1997,2,8,00,00,00,00,00,00,00,00,5243,2023-07-11 18:02:49
4.37945,2,257,2,8,00,00,00,00,00,00,00,00,5244,2023-07-11 18:02:49
4.38549,1,1313,2,6,00,03,00,00,00,01,,,5245,2023-07-11 18:02:49
4.38561,1,1314,2,6,01,01,00,00,00,21,,,5246,2023-07-11 18:02:49
4.38573,1,1315,2,6,02,01,00,00,00,1b,,,5247,2023-07-11 18:02:49
4.38585,1,1316,2,6,03,01,ff,ff,ff,fb,,,5248,2023-07-11 18:02:49
4.39359,2,128,2,0,,,,,,,,,5249,2023-07-11 18:02:49
4.39364,1,1538,2,8,25,01,10,00,00,00,00,00,5250,2023-07-11 18:02:49
4.39369,1,128,2,0,,,,,,,,,5251,2023-07-11 18:02:49
4.39372,2,32,2,8,01,01,00,00,00,00,1f,1e,5252,2023-07-11 18:02:49
4.39380,2,1711,2,4,00,00,00,00,,,,,5253,2023-07-11 18:02:49
4.39381,1,32,2,8,01,01,00,00,00,00,1f,1e,5254,2023-07-11 18:02:49
4.39390,2,1682,2,6,00,9e,0a,96,0d,58,,,5255,2023-07-11 18:02:49
4.39394,1,1537,2,8,25,01,10,00,00,00,e5,01,5256,2023-07-11 18:02:49
4.39402,2,1713,2,7,00,00,00,00,00,00,00,,5257,2023-07-11 18:02:49
4.39404,1,1664,2,6,a6,2f,01,a8,00,a2,,,5258,2023-07-11 18:02:49
4.39414,1,1684,2,6,01,83,00,00,00,00,,,5259,2023-07-11 18:02:49
4.39423,1,1712,2,4,00,00,00,00,,,,,5260,2023-07-11 18:02:49
4.39432,1,1714,2,4,00,00,00,00,,,,,5261,2023-07-11 18:02:49
4.39453,2,1538,2,5,23,02,03,33,33,,,,5262,2023-07-11 18:02:49
4.39857,2,1990,2,8,00,00,ff,ff,00,00,00,00,5263,2023-07-11 18:02:49
4.39866,1,257,2,8,00,00,00,00,00,00,00,00,5264,2023-07-11 18:02:49
4.39870,2,1991,2,8,00,00,00,00,00,00,00,00,5265,2023-07-11 18:02:49
4.39882,2,1993,2,8,00,00,00,00,00,00,00,00,5266,2023-07-11 18:02:49
4.39895,2,1994,2,8,00,00,00,00,00,00,00,00,5267,2023-07-11 18:02:49
4.39907,2,1995,2,8,00,00,00,00,00,00,02,21,5268,2023-07-11 18:02:49
4.39920,2,1996,2,8,00,00,00,00,00,00,00,00,5269,2023-07-11 18:02:49
4.39932,2,1997,2,8,00,00,00,00,00,00,00,00,5270,2023-07-11 18:02:49
4.39945,2,257,2,8,00,00,00,00,00,00,00,00,5271,2023-07-11 18:02:49
4.40522,1,1313,2,6,00,04,00,00,00,02,,,5272,2023-07-11 18:02:49
4.41359,2,128,2,0,,,,,,,,,5273,2023-07-11 18:02:49
4.41364,1,1538,2,8,25,01,10,00,00,00,00,00,5274,2023-07-11 18:02:49
4.41369,1,128,2,0,,,,,,,,,5275,2023-07-11 18:02:49
4.41372,2,32,2,8,01,01,00,00,00,00,1f,1e,5276,2023-07-11 18:02:49
4.41380,2,1711,2,4,00,00,00,00,,,,,5277,2023-07-11 18:02:49
4.41382,1,32,2,8,01,01,00,00,00,00,1f,1e,5278,2023-07-11 18:02:49
4.41390,2,1682,2,6,00,9e,0a,96,0d,58,,,5279,2023-07-11 18:02:49
4.41394,1,1537,2,8,25,01,10,00,00,00,e6,01,5280,2023-07-11 18:02:49
4.41402,2,1713,2,7,00,00,00,00,00,00,00,,5281,2023-07-11 18:02:49
4.41404,1,1664,2,6,a6,2f,01,a8,00,a1,,,5282,2023-07-11 18:02:49
4.41414,1,1684,2,6,01,84,00,00,00,00,,,5283,2023-07-11 18:02:49
4.41423,1,1712,2,4,00,00,00,00,,,,,5284,2023-07-11 18:02:49
4.41431,1,1714,2,4,00,00,00,00,,,,,5285,2023-07-11 18:02:49
4.41454,2,1538,2,5,23,02,03,33,33,,,,5286,2023-07-11 18:02:49
4.41857,2,1990,2,8,00,00,ff,ff,00,00,00,00,5287,2023-07-11 18:02:49
4.41866,1,257,2,8,00,00,00,00,00,00,00,00,5288,2023-07-11 18:02:49
4.41870,2,1991,2,8,00,00,00,00,00,00,00,00,5289,2023-07-11 18:02:49
4.41882,2,1993,2,8,00,00,00,00,00,00,00,00,5290,2023-07-11 18:02:49
4.41895,2,1994,2,8,00,00,00,00,00,00,00,00,5291,2023-07-11 18:02:49
4.41907,2,1995,2,8,00,00,00,00,00,00,02,21,5292,2023-07-11 18:02:49
4.41920,2,1996,2,8,00,00,00,00,00,00,00,00,5293,2023-07-11 18:02:49
4.41932,2,1997,2,8,00,00,00,00,00,00,00,00,5294,2023-07-11 18:02:49
4.41945,2,257,2,8,00,00,00,00,00,00,00,00,5295,2023-07-11 18:02:49
4.42557,1,1313,2,6,00,05,00,00,00,02,,,5296,2023-07-11 18:02:49
4.42570,1,1320,2,6,07,01,00,00,00,00,,,5297,2023-07-11 18:02:49
4.43359,2,128,2,0,,,,,,,,,5298,2023-07-11 18:02:49
4.43364,1,1538,2,8,25,01,10,00,00,00,00,00,5299,2023-07-11 18:02:49
4.43369,1,128,2,0,,,,,,,,,5300,2023-07-11 18:02:49
4.43372,2,32,2,8,01,01,00,00,00,00,1f,1e,5301,2023-07-11 18:02:49
4.43380,2,1711,2,4,00,00,00,00,,,,,5302,2023-07-11 18:02:49
4.43381,1,32,2,8,01,01,00,00,00,00,1f,1e,5303,2023-07-11 18:02:49
4.43390,2,1682,2,6,00,9e,0a,96,0d,58,,,5304,2023-07-11 18:02:49
4.43393,1,1537,2,8,25,01,10,00,00,00,e7,01,5305,2023-07-11 18:02:49
4.43402,2,1713,2,7,00,00,00,00,00,00,00,,5306,2023-07-11 18:02:49
4.43404,1,1664,2,6,a6,2f,01,a8,00,a1,,,5307,2023-07-11 18:02:49
4.43414,1,1684,2,6,01,84,00,00,00,00,,,5308,2023-07-11 18:02:49
4.43423,1,1712,2,4,00,00,00,00,,,,,5309,2023-07-11 18:02:49
4.43431,1,1714,2,4,00,00,00,00,,,,,5310,2023-07-11 18:02:49
4.43454,2,1538,2,5,23,02,03,33,33,,,,5311,2023-07-11 18:02:49
4.43857,2,1990,2,8,00,00,ff,ff,00,00,00,00,5312,2023-07-11 18:02:49
4.43866,1,257,2,8,00,00,00,00,00,00,00,00,5313,2023-07-11 18:02:49
4.43870,2,1991,2,8,00,00,00,00,00,00,00,00,5314,2023-07-11 18:02:49
4.43882,2,1993,2,8,00,00,00,00,00,00,00,00,5315,2023-07-11 18:02:49
4.43895,2,1994,2,8,00,00,00,00,00,00,00,00,5316,2023-07-11 18:02:49
4.43908,2,257,2,8,00,00,00,00,00,00,00,00,5317,2023-07-11 18:02:49
4.43920,2,1996,2,8,00,00,00,00,00,00,00,00,5318,2023-07-11 18:02:49
4.43933,2,1997,2,8,00,00,00,00,00,00,00,00,5319,2023-07-11 18:02:49
4.43945,2,257,2,8,00,00,00,00,00,00,00,00,5320,2023-07-11 18:02:49
4.44563,1,1313,2,6,00,06,ff,ff,ff,fa,,,5321,2023-07-11 18:02:49
4.44575,1,1314,2,6,01,02,00,00,00,1d,,,5322,2023-07-11 18:02:49
4.44586,1,151,2,8,64,dc,0e,00,21,02,a3,42,5323,2023-07-11 18:02:49
4.44597,1,1315,2,6,02,02,00,00,00,17,,,5324,2023-07-11 18:02:49
4.44609,1,1316,2,6,03,02,00,00,00,2b,,,5325,2023-07-11 18:02:49
4.45360,2,128,2,0,,,,,,,,,5326,2023-07-11 18:02:49
4.45364,1,1538,2,8,25,01,10,00,00,00,00,00,5327,2023-07-11 18:02:49
4.45369,1,128,2,0,,,,,,,,,5328,2023-07-11 18:02:49
4.45372,2,32,2,8,01,01,00,00,00,00,1f,1e,5329,2023-07-11 18:02:49
4.45381,2,1711,2,4,00,00,00,00,,,,,5330,2023-07-11 18:02:49
4.45382,1,32,2,8,01,01,00,00,00,00,1f,1e,5331,2023-07-11 18:02:49
4.45391,2,1682,2,6,00,9e,0a,96,0d,58,,,5332,2023-07-11 18:02:49
4.45394,1,1537,2,8,25,01,10,00,00,00,e8,01,5333,2023-07-11 18:02:49
4.45402,2,1713,2,7,00,00,00,00,00,00,00,,5334,2023-07-11 18:02:49
4.45404,1,1664,2,6,a6,2f,01,a8,00,a2,,,5335,2023-07-11 18:02:49
4.45414,1,1684,2,6,01,84,00,00,00,00,,,5336,2023-07-11 18:02:49
4.45423,1,1712,2,4,00,00,00,00,,,,,5337,2023-07-11 18:02:49
4.45432,1,1714,2,4,00,00,00,00,,,,,5338,2023-07-11 18:02:49
4.45454,2,1538,2,5,23,02,03,33,33,,,,5339,2023-07-11 18:02:49
4.45857,2,1990,2,8,00,00,ff,ff,00,00,00,00,5340,2023-07-11 18:02:49
4.45866,1,257,2,8,00,00,00,00,00,00,00,00,5341,2023-07-11 18:02:49
4.45870,2,1991,2,8,00,00,00,00,00,00,00,00,5342,2023-07-11 18:02:49
4.45883,2,1993,2,8,00,00,00,00,00,00,00,00,5343,2023-07-11 18:02:49
4.45895,2,1994,2,8,00,00,00,00,00,00,00,00,5344,2023-07-11 18:02:49
4.45907,2,1995,2,8,89,37,00,00,00,00,02,21,5345,2023-07-11 18:02:49
4.45920,2,1996,2,8,00,00,00,00,00,00,00,00,5346,2023-07-11 18:02:49
4.45932,2,1997,2,8,00,00,00,00,00,00,00,00,5347,2023-07-11 18:02:49
4.45945,2,257,2,8,00,00,00,00,00,00,00,00,5348,2023-07-11 18:02:49
4.46527,1,1313,2,6,00,07,ff,ff,ff,fb,,,5349,2023-07-11 18:02:49
4.47359,2,128,2,0,,,,,,,,,5350,2023-07-11 18:02:49
4.47364,1,1538,2,8,25,01,10,00,00,00,00,00,5351,2023-07-11 18:02:49
4.47369,1,128,2,0,,,,,,,,,5352,2023-07-11 18:02:49
4.47372,2,32,2,8,01,01,00,00,00,00,1f,1e,5353,2023-07-11 18:02:49
4.47382,1,32,2,8,01,01,00,00,00,00,1f,1e,5354,2023-07-11 18:02:49
4.47382,2,1682,2,6,00,9e,0a,96,0d,58,,,5355,2023-07-11 18:02:49
4.47390,2,1711,2,4,00,00,00,00,,,,,5356,2023-07-11 18:02:49
4.47394,1,1537,2,8,25,01,10,00,00,00,e9,01,5357,2023-07-11 18:02:49
4.47402,2,1713,2,7,00,00,00,00,00,00,00,,5358,2023-07-11 18:02:49
4.47404,1,1664,2,6,a6,3b,01,a8,00,a1,,,5359,2023-07-11 18:02:49
4.47414,1,1684,2,6,01,84,00,00,00,00,,,5360,2023-07-11 18:02:49
4.47423,1,1712,2,4,00,00,00,00,,,,,5361,2023-07-11 18:02:49
4.47432,1,1714,2,4,00,00,00,00,,,,,5362,2023-07-11 18:02:49
4.47454,2,1538,2,5,23,02,03,33,33,,,,5363,2023-07-11 18:02:49
4.47857,2,1990,2,8,00,00,ff,ff,00,00,00,00,5364,2023-07-11 18:02:49
4.47866,1,257,2,8,00,00,00,00,00,00,00,00,5365,2023-07-11 18:02:49
4.47870,2,1991,2,8,00,00,00,00,00,00,00,00,5366,2023-07-11 18:02:49
4.47883,2,1993,2,8,00,00,00,00,00,00,00,00,5367,2023-07-11 18:02:49
4.47895,2,1994,2,8,00,00,00,00,00,00,00,00,5368,2023-07-11 18:02:49
4.47907,2,1995,2,8,89,37,00,00,00,00,02,21,5369,2023-07-11 18:02:49
4.47920,2,1996,2,8,00,00,00,00,00,00,00,00,5370,2023-07-11 18:02:49
4.47932,2,1997,2,8,00,00,00,00,00,00,00,00,5371,2023-07-11 18:02:49
4.47945,2,257,2,8,00,00,00,00,00,00,00,00,5372,2023-07-11 18:02:49
4.48531,1,1313,2,6,00,08,00,00,00,00,,,5373,2023-07-11 18:02:49
4.49359,2,128,2,0,,,,,,,,,5374,2023-07-11 18:02:49
4.49364,1,1538,2,8,25,01,10,00,00,00,00,00,5375,2023-07-11 18:02:49
4.49369,1,128,2,0,,,,,,,,,5376,2023-07-11 18:02:49
4.49372,2,32,2,8,01,01,00,00,00,00,1f,1e,5377,2023-07-11 18:02:49
4.49382,1,32,2,8,01,01,00,00,00,00,1f,1e,5378,2023-07-11 18:02:49
4.49382,2,1682,2,6,00,9e,0a,96,0d,58,,,5379,2023-07-11 18:02:49
4.49390,2,1711,2,4,00,00,00,00,,,,,5380,2023-07-11 18:02:49
4.49394,1,1537,2,8,25,01,10,00,00,00,ea,01,5381,2023-07-11 18:02:49
4.49402,2,1713,2,7,00,00,00,00,00,00,00,,5382,2023-07-11 18:02:49
4.49404,1,1664,2,6,a6,2f,01,a7,00,a2,,,5383,2023-07-11 18:02:49
4.49414,1,1684,2,6,01,83,00,00,00,00,,,5384,2023-07-11 18:02:49
4.49423,1,1712,2,4,00,00,00,00,,,,,5385,2023-07-11 18:02:49
4.49432,1,1714,2,4,00,00,00,00,,,,,5386,2023-07-11 18:02:49
4.49454,2,1538,2,5,23,02,03,33,33,,,,5387,2023-07-11 18:02:49
4.49858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5388,2023-07-11 18:02:49
4.49866,1,257,2,8,00,00,00,00,00,00,00,00,5389,2023-07-11 18:02:49
4.49870,2,1991,2,8,00,00,00,00,00,00,00,00,5390,2023-07-11 18:02:49
4.49883,2,1993,2,8,00,00,00,00,00,00,00,00,5391,2023-07-11 18:02:49
4.49895,2,1994,2,8,00,00,00,00,00,00,00,00,5392,2023-07-11 18:02:49
4.49907,2,1995,2,8,00,00,00,00,00,00,02,21,5393,2023-07-11 18:02:49
4.49920,2,1996,2,8,00,00,00,00,00,00,00,00,5394,2023-07-11 18:02:49
4.49933,2,1997,2,8,00,00,00,00,00,00,00,00,5395,2023-07-11 18:02:49
4.49945,2,257,2,8,00,00,00,00,00,00,00,00,5396,2023-07-11 18:02:49
4.50578,1,1313,2,6,00,09,00,00,00,00,,,5397,2023-07-11 18:02:49
4.50590,1,1314,2,6,01,03,00,00,00,23,,,5398,2023-07-11 18:02:49
4.50602,1,1315,2,6,02,03,00,00,00,0b,,,5399,2023-07-11 18:02:49
4.50614,1,1316,2,6,03,03,00,00,00,11,,,5400,2023-07-11 18:02:49
4.51359,2,128,2,0,,,,,,,,,5401,2023-07-11 18:02:49
4.51364,1,1538,2,8,25,01,10,00,00,00,00,00,5402,2023-07-11 18:02:49
4.51369,1,128,2,0,,,,,,,,,5403,2023-07-11 18:02:49
4.51372,2,32,2,8,01,01,00,00,00,00,1f,1e,5404,2023-07-11 18:02:49
4.51382,1,32,2,8,01,01,00,00,00,00,1f,1e,5405,2023-07-11 18:02:49
4.51382,2,1682,2,6,00,9e,0a,96,0d,59,,,5406,2023-07-11 18:02:49
4.51391,2,1711,2,4,00,00,00,00,,,,,5407,2023-07-11 18:02:49
4.51394,1,1537,2,8,25,01,10,00,00,00,eb,01,5408,2023-07-11 18:02:49
4.51402,2,1713,2,7,00,00,00,00,00,00,00,,5409,2023-07-11 18:02:49
4.51404,1,1664,2,6,a6,2f,01,a8,00,a2,,,5410,2023-07-11 18:02:49
4.51414,1,1684,2,6,01,83,00,00,00,00,,,5411,2023-07-11 18:02:49
4.51423,1,1712,2,4,00,00,00,00,,,,,5412,2023-07-11 18:02:49
4.51432,1,1714,2,4,00,00,00,00,,,,,5413,2023-07-11 18:02:49
4.51454,2,1538,2,5,23,02,03,33,33,,,,5414,2023-07-11 18:02:49
4.51858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5415,2023-07-11 18:02:49
4.51866,1,257,2,8,00,00,00,00,00,00,00,00,5416,2023-07-11 18:02:49
4.51870,2,1991,2,8,00,00,00,00,00,00,00,00,5417,2023-07-11 18:02:49
4.51883,2,1993,2,8,00,00,00,00,00,00,00,00,5418,2023-07-11 18:02:49
4.51895,2,1994,2,8,00,00,00,00,00,00,00,00,5419,2023-07-11 18:02:49
4.51907,2,1995,2,8,00,00,00,00,00,00,02,21,5420,2023-07-11 18:02:49
4.51920,2,1996,2,8,00,00,00,00,00,00,00,00,5421,2023-07-11 18:02:49
4.51933,2,1997,2,8,00,00,00,00,00,00,00,00,5422,2023-07-11 18:02:49
4.51945,2,257,2,8,00,00,00,00,00,00,00,00,5423,2023-07-11 18:02:49
4.52582,1,1313,2,6,00,0a,00,00,00,00,,,5424,2023-07-11 18:02:49
4.52595,1,1320,2,6,07,02,00,00,00,00,,,5425,2023-07-11 18:02:49
4.53360,2,128,2,0,,,,,,,,,5426,2023-07-11 18:02:49
4.53364,1,1538,2,8,25,01,10,00,00,00,00,00,5427,2023-07-11 18:02:49
4.53369,1,128,2,0,,,,,,,,,5428,2023-07-11 18:02:49
4.53372,2,32,2,8,01,01,00,00,00,00,1f,1e,5429,2023-07-11 18:02:49
4.53381,2,1711,2,4,00,00,00,00,,,,,5430,2023-07-11 18:02:49
4.53382,1,32,2,8,01,01,00,00,00,00,1f,1e,5431,2023-07-11 18:02:49
4.53391,2,1682,2,6,00,9e,0a,96,0d,58,,,5432,2023-07-11 18:02:49
4.53394,1,1537,2,8,25,01,10,00,00,00,ec,01,5433,2023-07-11 18:02:49
4.53402,2,1713,2,7,00,00,00,00,00,00,00,,5434,2023-07-11 18:02:49
4.53404,1,1664,2,6,a6,2f,01,a8,00,a1,,,5435,2023-07-11 18:02:49
4.53414,1,1684,2,6,01,84,00,00,00,00,,,5436,2023-07-11 18:02:49
4.53423,1,1712,2,4,00,00,00,00,,,,,5437,2023-07-11 18:02:49
4.53432,1,1714,2,4,00,00,00,00,,,,,5438,2023-07-11 18:02:49
4.53454,2,1538,2,5,23,02,03,33,33,,,,5439,2023-07-11 18:02:49
4.53858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5440,2023-07-11 18:02:49
4.53866,1,257,2,8,00,00,00,00,00,00,00,00,5441,2023-07-11 18:02:49
4.53870,2,1991,2,8,00,00,00,00,00,00,00,00,5442,2023-07-11 18:02:49
4.53883,2,1993,2,8,00,00,00,00,00,00,00,00,5443,2023-07-11 18:02:49
4.53895,2,1994,2,8,00,00,00,00,00,00,00,00,5444,2023-07-11 18:02:49
4.53908,2,1995,2,8,00,00,00,00,00,00,02,21,5445,2023-07-11 18:02:49
4.53920,2,1996,2,8,00,00,00,00,00,00,00,00,5446,2023-07-11 18:02:49
4.53933,2,1997,2,8,00,00,00,00,00,00,00,00,5447,2023-07-11 18:02:49
4.53945,2,257,2,8,00,00,00,00,00,00,00,00,5448,2023-07-11 18:02:49
4.54546,1,1313,2,6,00,0b,ff,ff,ff,fb,,,5449,2023-07-11 18:02:49
4.55359,2,128,2,0,,,,,,,,,5450,2023-07-11 18:02:49
4.55364,1,1538,2,8,25,01,10,00,00,00,00,00,5451,2023-07-11 18:02:49
4.55369,1,128,2,0,,,,,,,,,5452,2023-07-11 18:02:49
4.55372,2,32,2,8,01,01,00,00,00,00,1f,1e,5453,2023-07-11 18:02:49
4.55381,2,1711,2,4,00,00,00,00,,,,,5454,2023-07-11 18:02:49
4.55382,1,32,2,8,01,01,00,00,00,00,1f,1e,5455,2023-07-11 18:02:49
4.55390,2,1682,2,6,00,9e,0a,96,0d,59,,,5456,2023-07-11 18:02:49
4.55394,1,1537,2,8,25,01,10,00,00,00,ed,01,5457,2023-07-11 18:02:49
4.55402,2,1713,2,7,00,00,00,00,00,00,00,,5458,2023-07-11 18:02:49
4.55404,1,1664,2,6,a6,2f,01,a8,00,a1,,,5459,2023-07-11 18:02:49
4.55414,1,1684,2,6,01,84,00,00,00,00,,,5460,2023-07-11 18:02:49
4.55423,1,1712,2,4,00,00,00,00,,,,,5461,2023-07-11 18:02:49
4.55432,1,1714,2,4,00,00,00,00,,,,,5462,2023-07-11 18:02:49
4.55454,2,1538,2,5,23,02,03,33,33,,,,5463,2023-07-11 18:02:49
4.55858,2,1990,2,8,00,00,ff,ff,00,00,00,00,5464,2023-07-11 18:02:49
4.55866,1,257,2,8,00,00,00,00,00,00,00,00,5465,2023-07-11 18:02:49
4.55870,2,1991,2,8,00,00,00,00,00,00,00,00,5466,2023-07-11 18:02:49
4.55883,2,1993,2,8,00,00,00,00,00,00,00,00,5467,2023-07-11 18:02:49
4.55895,2,1994,2,8,00,00,00,00,00,00,00,00,5468,2023-07-11 18:02:49
4.55907,2,1995,2,8,89,37,00,00,00,00,02,21,5469,2023-07-11 18:02:49
4.55920,2,1996,2,8,00,00,00,00,00,00,00,00,5470,2023-07-11 18:02:49
4.55932,2,1997,2,8,00,00,00,00,00,00,00,00,5471,2023-07-11 18:02:49
